bill_id,roll_call_id,date,chamber,description,yea,nay,nv,absent,total
1501009,1077744,2021-05-13,House,On agreeing to the Waters amendments (A002) H.Amdt.46,210,202,0,18,430
1501009,1077745,2021-05-13,House,On agreeing to the Waters amendments (A003) H.Amdt.47,208,214,0,8,430
1501009,1077746,2021-05-13,House,On passage,215,207,0,8,430
1501230,1109338,2021-09-28,House,"On motion to suspend the rules and pass the bill, as amended",414,10,0,7,431
1501230,1230927,2022-12-22,Senate,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: the House Amendment to Senate Amendment No. 4 with an Amendment (Amendment No. 6552)),65,31,0,4,100
1501230,1230928,2022-12-22,Senate,On the Amendment S.Amdt. 6561 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),34,63,0,3,100
1501230,1230929,2022-12-22,Senate,On the Amendment S.Amdt. 6555 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),34,63,0,3,100
1501230,1230930,2022-12-22,Senate,On the Amendment S.Amdt. 6559 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),47,50,0,3,100
1501230,1230931,2022-12-22,Senate,On the Amendment S.Amdt. 6621 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),10,87,0,3,100
1501230,1230932,2022-12-22,Senate,On the Amendment S.Amdt. 6563 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),47,50,0,3,100
1501230,1230933,2022-12-22,Senate,On the Amendment S.Amdt. 6577 to S.Amdt. 6558 to S.Amdt. 6552 to H.R. 2617,44,53,0,3,100
1501230,1230934,2022-12-22,Senate,On the Amendment S.Amdt. 6569 to S.Amdt. 6558 to S.Amdt. 6552 to H.R. 2617,40,57,0,3,100
1501230,1230935,2022-12-22,Senate,On the Amendment S.Amdt. 6558 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),73,24,0,3,100
1501230,1230936,2022-12-22,Senate,On the Amendment S.Amdt. 6595 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),92,5,0,3,100
1501230,1230937,2022-12-22,Senate,On the Amendment S.Amdt. 6597 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),88,8,0,4,100
1501230,1230938,2022-12-22,Senate,On the Amendment S.Amdt. 6607 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),90,6,0,4,100
1501230,1230939,2022-12-22,Senate,On the Amendment S.Amdt. 6617 to S.Amdt. 6552 to H.R. 2617 (Performance Enhancement Reform Act),93,4,0,3,100
1501230,1230940,2022-12-22,Senate,On the Motion (Motion to Concur in the House Amendment to Senate Amendment No. 4 with an Amendment No. 6552),68,29,0,3,100
1501230,1230941,2022-12-23,House,On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt,225,201,1,4,431
1501672,1102969,2021-06-29,House,On agreeing to the Comer amendment (A003) H.Amdt.64,182,220,0,28,430
1501672,1102970,2021-06-29,House,"On agreeing to the Maloney, Carolyn B. amendments (A002) H.Amdt.63",219,184,0,27,430
1501672,1102971,2021-06-29,House,On passage,221,182,0,27,430
1502148,1116564,2021-12-01,House,"On motion to suspend the rules and pass the bill, as amended",404,19,0,10,433
1502160,1102029,2021-06-24,Senate,Amendment SA 2119 S.Amdt.2119 RC# 250,11,89,0,0,100
1502160,1102030,2021-06-24,Senate,Passed Senate without amendment RC# 251,92,8,0,0,100
1502178,1180636,2022-03-30,House,On motion to suspend the rules and pass the bill,364,61,1,5,431
1502204,1058029,2021-04-20,House,On motion to table the measure,216,210,0,4,430
1502208,1105279,2021-07-20,House,On motion to recommit,207,217,0,6,430
1502208,1105280,2021-07-20,House,On passage,221,205,0,4,430
1502213,1058030,2021-04-20,House,On agreeing to the resolution,214,207,0,8,429
1502213,1058031,2021-04-20,House,On ordering the previous question,216,206,0,7,429
1502227,1078948,2021-05-17,Senate,Cloture on the motion to proceed to the measure RC# 192,86,11,0,3,100
1502227,1080657,2021-05-19,Senate,"Amendment SA 1517, under the order of 5/19/21, having achieved 60 votes in the affirmative, was S.Amdt.1517 RC# 196",71,27,0,2,100
1502227,1080658,2021-05-19,Senate,"Amendment SA 1547, under the order of 5/19/21, not having achieved 60 votes in the affirmative, was S.Amdt.1547 RC# 197",47,50,0,3,100
1502227,1082298,2021-05-20,Senate,"Amendment SA 1518, under the order of 5/19/21, not having achieved 60 votes in the affirmative, was S.Amdt.1518 RC# 199",46,48,0,6,100
1502227,1082299,2021-05-20,Senate,"Amendment SA 1523, under the order of 5/19/21, not having achieved 60 votes in the affirmative, was S.Amdt.1523 RC# 198",44,53,0,3,100
1502227,1084710,2021-05-25,Senate,"Amendment SA 1565, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.1565 RC# 205",53,46,0,1,100
1502227,1084711,2021-05-25,Senate,"Amendment SA 1891, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.1891 RC# 206",48,51,0,1,100
1502227,1084712,2021-05-25,Senate,"Amendment SA 1975, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.1975 RC# 204",50,49,0,1,100
1502227,1086401,2021-05-26,Senate,"Amendment SA 1588, under the order of 5/25/21, having achieved 60 votes in the affirmative, was S.Amdt.1588 RC# 210",83,14,0,3,100
1502227,1086402,2021-05-26,Senate,"Amendment SA 1710, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.1710 RC# 209",51,49,0,0,100
1502227,1086403,2021-05-26,Senate,"Amendment SA 1771, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.1771 RC# 212",48,49,0,3,100
1502227,1086404,2021-05-26,Senate,Amendment SA 1911 S.Amdt.1911 RC# 207,49,51,0,0,100
1502227,1086405,2021-05-26,Senate,"Amendment SA 1929, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.1929 RC# 211",48,49,0,3,100
1502227,1086406,2021-05-26,Senate,"Amendment SA 2014, under the order of 5/25/21, not having achieved 60 votes in the affirmative, was S.Amdt.2014 RC# 208",50,50,0,0,100
1502227,1086407,2021-05-26,Senate,"Amendment SA 2023, under the order of 5/25/21, having achieved 60 votes in the affirmative, was S.Amdt.2023 RC# 213",67,30,0,3,100
1502227,1087237,2021-05-27,Senate,"Amendment SA 1562 as modified, under the order of 5/27/21, having achieved 60 votes in the affirmative, was S.Amdt.1562 RC# 216",91,4,0,5,100
1502227,1087238,2021-05-27,Senate,Cloture on amendment SA 1502 S.Amdt.1502 RC# 214,68,30,0,2,100
1502227,1087239,2021-05-27,Senate,Motion to table amendment SA 1802 S.Amdt.1802 RC# 215,55,40,0,5,100
1502227,1095232,2021-06-08,Senate,Amendment SA 1502 S.Amdt.1502 RC# 225,68,32,0,0,100
1502227,1095233,2021-06-08,Senate,Amendment SA 1858 S.Amdt.1858 RC# 223,42,58,0,0,100
1502227,1095234,2021-06-08,Senate,Motion to waive all applicable budgetary discipline with respect to amendment SA 1502 S.Amdt.1502 RC# 224,72,28,0,0,100
1502227,1095235,2021-06-08,Senate,"Passed Senate, under the order of 5/28/21, having achieved 60 votes in the affirmative, with an amendment RC# 226",68,32,0,0,100
1502714,1206046,2022-05-18,House,"On motion to suspend the rules and pass the bill, as amended",420,0,0,8,428
1503146,1109406,2021-09-29,House,On motion to commit,211,219,0,1,431
1503146,1109407,2021-09-29,House,On passage,219,212,0,1,432
1503146,1109439,2021-09-30,Senate,Motion to proceed to consideration of the House message to accompany S. 1301 RC# 402,50,43,0,7,100
1503146,1109731,2021-10-07,Senate,Amendment SA 3847 S.Amdt.3847 RC# 412,50,48,0,2,100
1503146,1109732,2021-10-07,Senate,Cloture on the motion to concur in the House amendment to S. 1301 with an amendment (SA 3847) RC# 411,61,38,0,1,100
1503146,1109733,2021-10-07,Senate,Senate concurred in the House amendment to S.1301 with an amendment (SA 3847) RC# 412,50,48,0,2,100
1503160,1111189,2021-11-01,House,On motion to suspend the rules and pass the bill,357,59,1,14,431
1503206,1215948,2022-06-14,House,On agreeing to the Butterfield amendment (A005) H.Amdt.222,216,206,0,5,427
1503206,1215949,2022-06-14,House,On agreeing to the Dingell amendments (A002) H.Amdt.219,276,147,1,3,427
1503206,1215950,2022-06-14,House,On agreeing to the Dingell amendments (A003) H.Amdt.220,412,8,0,7,427
1503206,1215951,2022-06-14,House,On agreeing to the Kildee amendment (A004) H.Amdt.221,231,189,0,7,427
1503206,1215952,2022-06-14,House,On motion to recommit,202,220,0,5,427
1503206,1215953,2022-06-14,House,On passage,231,190,0,6,427
1503896,1139741,2022-02-09,House,On motion to suspend the rules and pass the bill,245,167,1,21,434
1504748,1077751,2021-05-13,House,On motion to suspend the rules and pass the bill,323,93,2,12,430
1504757,1230947,2022-12-22,House,On Motion to Suspend the Rules and Pass,337,79,0,14,430
1505166,1110908,2021-10-27,House,On motion to suspend the rules and pass the bill,424,3,0,4,431
1505210,1110914,2021-10-27,House,"On motion to suspend the rules and pass the bill, as amended",420,3,0,8,431
1505249,1230570,2022-12-12,House,Final Passage Under Suspension of the Rules Results,356,56,0,18,430
1505395,1116627,2021-12-02,House,"On motion to suspend the rules and pass the bill, as amended",364,57,0,12,433
1505397,1079283,2021-05-17,House,On motion to suspend the rules and pass the bill,411,4,0,14,429
1506366,1226184,2022-09-15,House,"On agreeing to the Maloney, Carolyn B. amendments (A001) H.Amdt.314",224,206,0,8,438
1506366,1226185,2022-09-15,House,On passage,221,203,0,8,432
1506367,1110554,2021-10-25,House,"On motion to suspend the rules and pass the bill, as amended",400,19,0,12,431
1506386,1206039,2022-05-18,House,"On motion to suspend the rules and pass the bill, as amended",400,21,0,7,428
1506388,1179672,2022-03-29,House,"On motion to suspend the rules and pass the bill, as amended",414,5,0,12,431
1507372,1102955,2021-06-29,House,On passage,285,120,0,26,431
1508175,1171462,2022-03-15,House,"On motion to suspend the rules and pass the bill, as amended",414,9,0,9,432
1508206,1138633,2022-02-08,House,On passage,342,92,0,0,434
1508206,1204260,2022-02-28,Senate,Cloture on the motion to proceed to the measure,74,20,0,6,100
1508206,1204261,2022-03-07,Senate,Cloture on the measure,74,17,0,9,100
1508206,1204262,2022-03-08,Senate,"Motion to waive section 3101(b) of S. Con. Res. 11, 114th Congress, with respect to the measure",68,30,0,2,100
1508206,1204263,2022-03-08,Senate,Passed Senate without amendment,79,19,0,2,100
1508209,1110492,2021-10-22,House,On motion to recommit,200,224,0,7,431
1508209,1110493,2021-10-22,House,On passage,276,149,0,6,431
1508222,1077133,2021-05-12,House,On agreeing to the resolution,214,210,0,6,430
1508222,1077134,2021-05-12,House,On ordering the previous question,212,206,0,12,430
1509125,1171561,2022-03-16,House,On motion to suspend the rules and pass the bill,422,4,0,6,432
1509136,1115584,2021-11-04,House,"On motion to suspend the rules and pass the bill, as amended",410,16,0,7,433
1509137,1230481,2022-12-08,House,Final Passage Under Suspension of the Rules Results,406,8,0,17,431
1509161,1117119,2021-12-07,House,On passage,363,70,0,0,433
1509161,1204296,2021-12-14,Senate,Cloture on the motion to concur in the House amendment to S. 1605,86,13,0,1,100
1509161,1204297,2021-12-15,Senate,Senate agreed to the House amendment to S. 1605,88,11,0,1,100
1509447,1080671,2021-05-19,House,On passage,252,175,0,3,430
1509447,1087734,2021-05-28,Senate,Cloture on the motion to proceed to the measure RC# 218,54,35,0,11,100
1509451,1082333,2021-05-20,House,On motion to recommit,209,218,0,2,429
1509451,1082334,2021-05-20,House,On passage,213,212,3,2,430
1509451,1105390,2021-07-29,Senate,Motion to waive all applicable budgetary discipline with respect to amendment SA 2123 S.Amdt.2123 RC# 286,72,26,0,2,100
1509451,1105391,2021-07-29,Senate,"Passed Senate, under the order of 7/29/21, having achieved 60 votes in the affirmative, with an amendment RC# 287",98,0,0,2,100
1509451,1105401,2021-07-29,House,On motion that the House suspend the rules and agree to the Senate amendment,416,11,0,4,431
1509826,1079508,2021-05-18,House,On agreeing to the resolution,212,206,0,11,429
1509826,1079509,2021-05-18,House,On ordering the previous question,217,209,0,3,429
1510230,1080688,2021-05-19,House,On agreeing to the resolution,216,208,0,5,429
1510230,1080689,2021-05-19,House,On ordering the previous question,217,208,0,4,429
1510673,1179855,2022-03-29,House,"On motion to suspend the rules and pass the bill, as amended",406,20,0,5,431
1510682,1098338,2021-06-15,House,"On motion to suspend the rules and pass the bill, as amended",406,21,0,4,431
1510689,1196146,2022-04-27,House,"On motion to suspend the rules and pass the bill, as amended",366,60,0,3,429
1510727,1080632,2021-05-19,House,On motion to table the measure,218,210,0,2,430
1511178,1230488,2022-12-01,House,Passage of a Measure,259,167,0,5,431
1511327,1205409,2022-05-17,House,On motion to suspend the rules and pass the bill,384,22,4,18,428
1511593,1115488,2021-11-02,House,On motion to suspend the rules and pass the bill,418,2,0,11,431
1511599,1115383,2021-11-02,House,On motion to suspend the rules and pass the bill,423,0,0,8,431
1511599,1230490,2022-12-06,House,Vote on House Agreeing to the Senate Action,417,0,0,14,431
1512264,1109489,2021-09-30,House,"On motion to suspend the rules and pass the bill, as amended",416,9,0,6,431
1512265,1139958,2022-02-09,House,On motion to suspend the rules and pass the bill,417,1,2,13,433
1512287,1227175,2022-09-28,House,"On motion to suspend the rules and pass the bill, as amended",369,56,0,7,432
1512317,1117094,2021-12-08,House,"On motion to suspend the rules and pass the bill, as amended",423,3,0,7,433
1512333,1109052,2021-09-21,House,On motion to suspend the rules and pass the bill,427,0,0,4,431
1512379,1139803,2022-02-09,House,On agreeing to the Cicilline amendments (A002) H.Amdt.175,223,207,0,3,433
1512379,1139804,2022-02-09,House,On passage,227,206,0,0,433
1512381,1204241,2022-05-12,House,On motion to suspend the rules and pass the bill,408,3,2,15,428
1512396,1117131,2021-12-08,House,"On motion to suspend the rules and pass the bill, as amended",425,1,0,7,433
1512928,1105359,2021-07-27,House,On motion to suspend the rules and pass the bill,413,7,0,10,430
1512951,1203708,2022-05-11,House,On motion to suspend the rules and pass the bill,418,0,0,10,428
1512998,1230943,2022-12-22,House,On Passage,326,95,0,9,430
1513342,1229998,2022-11-17,House,Final Passage Under Suspension of the Rules Results,402,13,0,17,432
1513348,1109410,2021-09-29,House,"On motion to suspend the rules and pass the bill, as amended",410,15,0,6,431
1513373,1110482,2021-10-20,House,On motion to suspend the rules and pass the bill,397,22,0,12,431
1513376,1115376,2021-11-02,House,On motion to suspend the rules and pass the bill,399,23,0,9,431
1513402,1102543,2021-06-28,House,"On motion to suspend the rules and pass the bill, as amended",351,68,0,11,430
1513430,1182082,2022-04-01,House,On agreeing to the Gottheimer amendment (A002) H.Amdt.188,243,172,0,14,429
1513430,1182083,2022-04-01,House,On agreeing to the Lamb amendment (A003) H.Amdt.189,234,189,0,6,429
1513430,1182084,2022-04-01,House,On agreeing to the Raskin amendment (A004) H.Amdt.190,209,214,0,6,429
1513430,1182085,2022-04-01,House,On motion to recommit,202,220,0,7,429
1513430,1182086,2022-04-01,House,On passage,220,204,0,5,429
1513439,1222303,2022-07-26,House,"On motion to suspend the rules and pass the bill, as amended",323,92,0,15,430
1514708,1116308,2021-11-18,House,"On motion to suspend the rules and pass the bill, as amended",420,4,0,9,433
1514715,1103596,2021-06-30,House,On agreeing to the DeFazio amendments (A004) H.Amdt.69,180,226,0,24,430
1514715,1103597,2021-06-30,House,On agreeing to the DeFazio amendments (A005) H.Amdt.70,221,187,0,22,430
1514715,1103598,2021-06-30,House,On agreeing to the Lamb amendments (A002) H.Amdt.67,217,186,0,27,430
1514715,1103599,2021-06-30,House,On agreeing to the Van Duyne amendment (A007) H.Amdt.72,230,178,0,22,430
1514715,1103902,2021-07-01,House,On agreeing to the Davids (KS) amendments (A008) H.Amdt.73,217,199,0,14,430
1514715,1103903,2021-07-01,House,On agreeing to the Lee (NV) amendment (A009) H.Amdt.74,220,200,0,10,430
1514715,1103904,2021-07-01,House,On motion to recommit,202,217,0,11,430
1514715,1103905,2021-07-01,House,On passage,221,201,0,8,430
1514715,1105324,2021-07-21,Senate,Cloture on the motion to proceed to the measure RC# 276,49,51,0,0,100
1514715,1105325,2021-07-21,Senate,Motion by Senator Schumer to reconsider the vote by which cloture on the motion to proceed to the measure was not invoked (Record Vote No. 276) entered in Senate. RC# 276,49,51,0,0,100
1514715,1105363,2021-07-28,Senate,"Upon reconsideration, cloture on the motion to proceed to H.R. 3684 RC# 285",67,32,0,1,100
1514715,1105402,2021-07-30,Senate,Motion to proceed to consideration of measure RC# 288,66,28,0,6,100
1514715,1105416,2021-08-02,Senate,"Amendment SA 2133, under the order of 8/2/2021, having achieved 60 votes in the affirmative, was S.Amdt.2133 RC# 291",90,7,0,3,100
1514715,1105417,2021-08-02,Senate,"Amendment SA 2162, under the order of 8/2/2021, having achieved 60 votes in the affirmative, was S.Amdt.2162 RC# 292",95,1,0,4,100
1514715,1105418,2021-08-02,Senate,"Amendment SA 2180, under the order of 8/2/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2180 RC# 293",45,48,0,7,100
1514715,1105422,2021-08-03,Senate,"Amendment SA 2140, under the order of 8/3/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2140 RC# 296",48,50,0,2,100
1514715,1105423,2021-08-03,Senate,"Amendment SA 2181, under the order of 8/2/2021, having achieved 60 votes in the affirmative, was S.Amdt.2181 RC# 294",95,3,0,2,100
1514715,1105424,2021-08-03,Senate,"Amendment SA 2255, under the order of 8/3/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2255 RC# 295",20,78,0,2,100
1514715,1105425,2021-08-03,Senate,"Amendment SA 2354, under the order of 8/3/2021, having achieved 60 votes in the affirmative, was S.Amdt.2354 RC# 297",97,0,0,3,100
1514715,1105622,2021-08-04,Senate,Amendment SA 2146 S.Amdt.2146 RC# 299,43,55,0,2,100
1514715,1105623,2021-08-04,Senate,Amendment SA 2164 S.Amdt.2164 RC# 306,95,0,0,5,100
1514715,1105624,2021-08-04,Senate,"Amendment SA 2210, under the order of 8/4/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2210 RC# 300",19,79,0,2,100
1514715,1105625,2021-08-04,Senate,"Amendment SA 2233, under the order of 8/4/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2233 RC# 302",53,45,0,2,100
1514715,1105626,2021-08-04,Senate,"Amendment SA 2245, under the order of 8/3/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2245 RC# 298",48,49,0,3,100
1514715,1105627,2021-08-04,Senate,"Amendment SA 2279, under the order of 8/4/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2279 RC# 305",47,50,0,3,100
1514715,1105628,2021-08-04,Senate,"Amendment SA 2338, under the order of 8/4/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2338 RC# 304",42,55,0,3,100
1514715,1105629,2021-08-04,Senate,"Amendment SA 2449, under the order of 8/4/2021, not having achieved 60 votes in the affirmative, was S.Amdt.2449 RC# 303",48,50,0,2,100
1514715,1105630,2021-08-04,Senate,"Amendment SA 2464, under the order of 8/4/2021, having achieved 60 votes in the affirmative, was S.Amdt.2464 RC# 301",96,2,0,2,100
1514715,1105631,2021-08-04,Senate,Amendment SA 2570 S.Amdt.2570 RC# 307,58,39,0,3,100
1514715,1105831,2021-08-07,Senate,Cloture on amendment SA 2137 S.Amdt.2137 RC# 309,67,27,0,6,100
1514715,1105832,2021-08-08,Senate,Amendment SA 2137 S.Amdt.2137 RC# 312,69,28,0,3,100
1514715,1105833,2021-08-08,Senate,Cloture on the measure RC# 313,68,29,0,3,100
1514715,1105834,2021-08-08,Senate,Motion to waive all applicable budgetary discipline with respect to amendment SA 2137 S.Amdt.2137 RC# 311,64,33,0,3,100
1514715,1105920,2021-08-10,Senate,Passed Senate with an amendment RC# 314,69,30,0,1,100
1514715,1115607,2021-11-05,House,On motion that the House agree to the Senate amendment,228,206,0,0,434
1514715,1115608,2021-11-05,House,On motion to table the motion to reconsider,228,205,0,1,434
1514742,1115582,2021-11-04,House,On motion to suspend the rules and pass the bill,402,11,0,20,433
1515117,1117086,2021-12-08,House,On motion to suspend the rules and pass the bill,374,52,0,7,433
1515166,1109141,2021-09-24,House,On motion to recommit,210,219,0,2,431
1515166,1109142,2021-09-24,House,On passage,218,211,0,3,432
1515166,1204264,2022-02-28,Senate,Cloture on the motion to proceed to the measure,46,48,0,6,100
1515169,1222307,2022-07-27,House,On motion to recommit,198,225,0,7,430
1515169,1222308,2022-07-27,House,On passage,237,192,0,1,430
1515771,1227752,2022-09-29,House,On passage,242,184,0,6,432
1515794,1185840,2022-04-07,House,On motion to recommit,205,219,0,5,429
1515794,1185841,2022-04-07,House,On passage,223,203,0,4,430
1515983,1097839,2021-06-14,House,On agreeing to the resolution,216,206,0,8,430
1515983,1097840,2021-06-14,House,On ordering the previous question,217,203,0,10,430
1516337,1117118,2021-12-08,House,"On motion to suspend the rules and pass the bill, as amended",378,48,0,7,433
1516379,1110462,2021-10-20,House,"On motion to suspend the rules and pass the bill, as amended",420,4,0,7,431
1516569,1100518,2021-06-22,Senate,Cloture on the motion to proceed to the measure RC# 246,50,50,0,0,100
1516597,1218881,2022-06-23,House,"On motion to suspend the rules and pass the bill, as amended",376,42,0,11,429
1516615,1098752,2021-06-16,House,On agreeing to the resolution,214,208,0,8,430
1516775,1206193,2022-05-18,House,On motion to suspend the rules and pass the bill,418,0,0,10,428
1516821,1180454,2022-03-30,House,On motion to suspend the rules and pass the bill,412,1,1,17,431
1516834,1161009,2022-03-02,House,On agreeing to the Brownley amendment (A004) H.Amdt.179,425,0,0,7,432
1516834,1161010,2022-03-02,House,On agreeing to the Miller-Meeks amendment (A003) H.Amdt.178,203,223,0,6,432
1516834,1161011,2022-03-02,House,On agreeing to the Takano amendments (A002) H.Amdt.177,331,96,0,5,432
1516834,1162577,2022-03-03,House,On agreeing to the Ruiz amendment (A006) H.Amdt.181,425,0,0,7,432
1516834,1162578,2022-03-03,House,On agreeing to the Ryan amendment (A007) H.Amdt.182,348,78,0,6,432
1516834,1162579,2022-03-03,House,On passage,256,174,0,3,433
1516834,1214772,2022-06-07,Senate,Cloture on the motion to proceed to the measure,86,12,0,2,100
1516834,1215587,2022-06-13,Senate,Cloture on amendment SA 5051 S.Amdt.5051,78,17,0,5,100
1516834,1216439,2022-06-15,Senate,Amendment SA 5051 S.Amdt.5051,84,15,0,1,100
1516834,1216440,2022-06-15,Senate,Cloture on the measure,76,23,0,1,100
1516834,1216780,2022-06-16,Senate,Passed Senate with an amendment,84,14,0,2,100
1516847,1115547,2021-11-04,House,On agreeing to the Keller amendment (A003) H.Amdt.138,197,228,0,6,431
1516847,1115548,2021-11-04,House,On agreeing to the Pappas amendment (A002) H.Amdt.137,225,201,0,5,431
1516847,1115549,2021-11-04,House,On passage,224,200,0,7,431
1516870,1105340,2021-07-22,House,On passage,407,16,0,7,430
1517133,1222304,2022-07-27,House,On motion to recommit,205,221,0,4,430
1517133,1222305,2022-07-27,House,On passage,416,12,0,2,430
1517153,1116446,2021-11-30,House,On motion to suspend the rules and pass the bill,399,28,0,6,433
1517168,1110445,2021-10-20,House,"On motion to suspend the rules and pass the bill, as amended",397,29,0,5,431
1517185,1100875,2021-06-23,House,On agreeing to the resolution,218,205,0,7,430
1517185,1100876,2021-06-23,House,On ordering the previous question,218,209,0,3,430
1517190,1116577,2021-12-01,House,"On motion to suspend the rules and pass the bill, as amended",394,27,0,12,433
1517200,1116576,2021-12-01,House,"On motion to suspend the rules and pass the bill, as amended",408,17,0,8,433
1517205,1110485,2021-10-20,House,"On motion to suspend the rules and pass the bill, as amended",413,14,0,4,431
1517216,1110450,2021-10-20,House,"On motion to suspend the rules and pass the bill, as amended",410,17,0,4,431
1517346,1110381,2021-10-19,House,"On motion to suspend the rules and pass the bill, as amended",379,51,0,1,431
1517374,1110771,2021-10-25,House,On motion to suspend the rules and pass the bill,391,29,0,11,431
1517672,1196116,2022-04-27,House,On motion to suspend the rules and pass the bill,340,86,0,3,429
1517746,1226436,2022-09-22,House,On passage,220,207,0,5,432
1517761,1226149,2022-09-14,House,On motion to suspend the rules and pass the bill,387,38,0,7,432
1517883,1218819,2022-06-23,House,On agreeing to the Jackson Lee amendment (A002) H.Amdt.240,216,200,0,13,429
1517883,1218820,2022-06-23,House,"On agreeing to the Maloney, Carolyn B. amendment (A003) H.Amdt.241",213,201,0,15,429
1517883,1218821,2022-06-23,House,On motion to recommit,202,218,0,9,429
1517883,1218822,2022-06-23,House,On passage,220,201,0,8,429
1518042,1102981,2021-06-29,House,On agreeing to the resolution,218,197,0,15,430
1518042,1102982,2021-06-29,House,On ordering the previous question,214,195,0,21,430
1518044,1103587,2021-06-30,House,On agreeing to the resolution,222,190,0,19,431
1518130,1116312,2021-11-16,House,On motion to suspend the rules and pass the bill,420,4,0,9,433
1518145,1103629,2021-06-30,House,On agreeing to the DeSaulnier amendment (A001) H.Amdt.65,84,325,0,21,430
1518145,1103630,2021-06-30,House,On agreeing to the resolution,219,190,0,21,430
1518145,1103631,2021-06-30,House,On ordering the previous question on the amendment (A001) H.Amdt.65,219,188,0,23,430
1518230,1109299,2021-09-28,House,On motion to suspend the rules and pass the bill,412,9,0,10,431
1518255,1115340,2021-11-02,House,"On motion to suspend the rules and pass the bill, as amended",413,10,0,8,431
1518386,1105394,2021-07-29,House,"On motion to suspend the rules and pass the bill, as amended",420,0,0,10,430
1518388,1105368,2021-07-28,House,On agreeing to the Ryan amendments (A002) H.Amdt.93,220,207,0,3,430
1518388,1105369,2021-07-28,House,On agreeing to the Ryan amendments (A004) H.Amdt.95,180,243,0,7,430
1518388,1105370,2021-07-28,House,On motion to recommit,202,218,0,10,430
1518388,1105371,2021-07-28,House,On passage,215,207,0,8,430
1518388,1222160,2022-07-19,Senate,Motion to proceed to consideration of the House message to accompany H.R. 4346,64,34,0,2,100
1518388,1222223,2022-07-26,Senate,"Motion to waive section 404(a) of S. Con. Res. 13, 111th Congress, as amended by S. Con. Res. 11, 114th Congress, with respect to amendment SA 5135 S.Amdt.5135",63,32,0,5,100
1518388,1222229,2022-07-26,Senate,Cloture on the motion to concur in the House amendment to the Senate amendment to H.R. 4346 with an amendment (SA 5135),64,32,0,4,100
1518388,1222301,2022-07-27,Senate,Amendment SA 5135 S.Amdt.5135,64,33,0,3,100
1518388,1222302,2022-07-27,Senate,Motion to waive all applicable budgetary discipline with respect to amendment SA 5135 S.Amdt.5135,64,33,0,3,100
1518388,1222482,2022-07-28,House,On motion that the House agree to the Senate amendment to the House amendment to the Senate amendment,243,187,1,0,431
1518444,1109046,2021-09-22,House,On agreeing to the DeGette amendment (A008) H.Amdt.104,222,200,0,9,431
1518444,1109047,2021-09-22,House,On agreeing to the Dean amendment (A002) H.Amdt.98,219,204,0,8,431
1518444,1109048,2021-09-22,House,On agreeing to the Neguse amendment (A009) H.Amdt.105,224,204,0,3,431
1518444,1109049,2021-09-22,House,On agreeing to the Plaskett amendment (A003) H.Amdt.99,235,190,0,6,431
1518444,1109050,2021-09-22,House,On agreeing to the Slotkin amendment (A007) H.Amdt.103,236,186,0,9,431
1518444,1109051,2021-09-22,House,On agreeing to the Tlaib amendment (A006) H.Amdt.102,222,203,0,6,431
1518444,1109104,2021-09-23,House,On agreeing to the Bowman amendment (A015) H.Amdt.111,141,286,0,4,431
1518444,1109105,2021-09-23,House,On agreeing to the Bowman amendment (A026) H.Amdt.122,234,183,0,14,431
1518444,1109106,2021-09-23,House,On agreeing to the Garamendi amendment (A021) H.Amdt.117,118,299,0,14,431
1518444,1109107,2021-09-23,House,On agreeing to the Jacobs (CA) amendment (A024) H.Amdt.120,142,286,0,3,431
1518444,1109108,2021-09-23,House,On agreeing to the Johnson (GA) amendment (A020) H.Amdt.116,198,231,0,2,431
1518444,1109109,2021-09-23,House,On agreeing to the Khanna amendment (A017) H.Amdt.113,219,207,0,5,431
